stage,category,stock_id,company_name,year,quarter,statement,account,value,raw_value,market,source_url
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,保留盈餘,1049742,"1,049,742",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,其他權益,1476,"1,476",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,庫藏股票,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,歸屬於母公司業主之權益合計,2988394,"2,988,394",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,共同控制下前手權益,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,合併前非屬共同控制股權,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,非控制權益,177854,"177,854",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,權益總額,3166248,"3,166,248",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,預收股款（權益項下）之約當發行股數（單位：股）,0,0,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,0,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,6290,良維,2013,1,balance_sheet,每股參考淨值,24.4,24.40,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb05
中游,高速連接器與線束,3533,嘉澤,2013,1,cash_flow,營業活動之淨現金流入（流出）,3063,"3,063",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3533,嘉澤,2013,1,cash_flow,投資活動之淨現金流入（流出）,-82813,"-82,813",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3533,嘉澤,2013,1,cash_flow,籌資活動之淨現金流入（流出）,62303,"62,303",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3533,嘉澤,2013,1,cash_flow,匯率變動對現金及約當現金之影響,126014,"126,014",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3533,嘉澤,2013,1,cash_flow,本期現金及約當現金增加（減少）數,108567,"108,567",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3533,嘉澤,2013,1,cash_flow,期初現金及約當現金餘額,1346693,"1,346,693",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3533,嘉澤,2013,1,cash_flow,期末現金及約當現金餘額,1455260,"1,455,260",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3665,貿聯-KY,2013,1,cash_flow,營業活動之淨現金流入（流出）,108353,"108,353",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3665,貿聯-KY,2013,1,cash_flow,投資活動之淨現金流入（流出）,-88466,"-88,466",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3665,貿聯-KY,2013,1,cash_flow,籌資活動之淨現金流入（流出）,-62691,"-62,691",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3665,貿聯-KY,2013,1,cash_flow,匯率變動對現金及約當現金之影響,19395,"19,395",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3665,貿聯-KY,2013,1,cash_flow,本期現金及約當現金增加（減少）數,-23409,"-23,409",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3665,貿聯-KY,2013,1,cash_flow,期初現金及約當現金餘額,1014347,"1,014,347",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3665,貿聯-KY,2013,1,cash_flow,期末現金及約當現金餘額,990938,"990,938",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,6290,良維,2013,1,cash_flow,營業活動之淨現金流入（流出）,509164,"509,164",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,6290,良維,2013,1,cash_flow,投資活動之淨現金流入（流出）,-80784,"-80,784",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,6290,良維,2013,1,cash_flow,籌資活動之淨現金流入（流出）,-334091,"-334,091",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,6290,良維,2013,1,cash_flow,匯率變動對現金及約當現金之影響,26190,"26,190",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,6290,良維,2013,1,cash_flow,本期現金及約當現金增加（減少）數,120479,"120,479",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,6290,良維,2013,1,cash_flow,期初現金及約當現金餘額,665164,"665,164",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,6290,良維,2013,1,cash_flow,期末現金及約當現金餘額,785643,"785,643",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb20
中游,高速連接器與線束,3533,嘉澤,2013,2,income_statement,營業收入,3584727,"3,584,727",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3533,嘉澤,2013,2,income_statement,營業成本,2497858,"2,497,858",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3533,嘉澤,2013,2,income_statement,營業毛利（毛損）,1086869,"1,086,869",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3533,嘉澤,2013,2,income_statement,未實現銷貨（損）益,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3533,嘉澤,2013,2,income_statement,已實現銷貨（損）益,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3533,嘉澤,2013,2,income_statement,營業毛利（毛損）淨額,1086869,"1,086,869",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3533,嘉澤,2013,2,income_statement,營業費用,743554,"743,554",sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,3533,嘉澤,2013,2,income_statement,其他收益及費損淨額,,--,sii,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
